所管,組織,項コード,主要経費別分類コード,目的別分類コード,財政法公債金対象非対象別分類コード,経済性質別分類コード,使途別分類コード,目別分類コード,項名,目名,平成30年度要求額(千円),前年度予算額(千円),比較増△減額(千円)
総務省,総合通信局,053,95,063,2,12,3,09,電波利用料財源電波監視等実施費,庁費,12065,9026,3039
総務省,総合通信局,053,95,063,2,12,3,09,電波利用料財源電波監視等実施費,電波監視等業務庁費,1008045,915571,92474
総務省,総合通信局,053,95,063,2,12,3,09,電波利用料財源電波監視等実施費,通信専用料,48801,61391,-12590
総務省,総合通信局,053,95,063,2,12,3,09,電波利用料財源電波監視等実施費,土地建物借料,188572,187587,985
総務省,総合通信局,053,95,063,2,12,3,09,電波利用料財源電波監視等実施費,各所修繕,15771,8568,7203
総務省,総合通信局,053,95,199,2,13,3,09,電波利用料財源電波監視等実施費,自動車重量税,673,563,110
総務省,総合通信局,053,95,063,2,95,9,18,電波利用料財源電波監視等実施費,賠償償還及払戻金,19600,19600,0
総務省,公害等調整委員会,061,95,016,2,11,1,02,公害等調整委員会,職員基本給,273202,275928,-2726
総務省,公害等調整委員会,061,95,016,2,11,1,03,公害等調整委員会,職員諸手当,141664,141702,-38
総務省,公害等調整委員会,061,95,016,2,11,1,04,公害等調整委員会,超過勤務手当,19215,19451,-236
総務省,公害等調整委員会,061,95,016,2,11,1,05,公害等調整委員会,委員手当,5859,6375,-516
総務省,公害等調整委員会,061,95,016,2,11,1,05,公害等調整委員会,短時間勤務職員給与,4071,4040,31
総務省,公害等調整委員会,061,95,089,2,11,1,05,公害等調整委員会,児童手当,1860,2210,-350
総務省,公害等調整委員会,061,95,016,2,12,9,06,公害等調整委員会,諸謝金,34622,34622,0
総務省,公害等調整委員会,061,95,016,2,12,2,08,公害等調整委員会,職員旅費,9472,9472,0
総務省,公害等調整委員会,061,95,016,2,12,2,08,公害等調整委員会,委員等旅費,5756,5756,0
総務省,公害等調整委員会,061,95,016,2,12,2,08,公害等調整委員会,参考人等旅費,150,150,0
総務省,公害等調整委員会,061,95,016,2,12,3,09,公害等調整委員会,庁費,57731,56752,979
総務省,公害等調整委員会,061,95,016,2,12,3,09,公害等調整委員会,情報処理業務庁費,103,103,0
総務省,公害等調整委員会,061,95,016,2,12,3,09,公害等調整委員会,各所修繕,873,860,13
総務省,公害等調整委員会,061,95,199,2,13,3,09,公害等調整委員会,自動車重量税,0,120,-120
総務省,公害等調整委員会,061,95,016,2,12,9,17,公害等調整委員会,交際費,93,93,0
総務省,消防庁,071,95,014,2,11,1,02,消防庁共通費,職員基本給,919758,905067,14691
総務省,消防庁,071,95,014,2,11,1,03,消防庁共通費,職員諸手当,495163,481678,13485
総務省,消防庁,071,95,014,2,11,1,04,消防庁共通費,超過勤務手当,116166,115227,939
総務省,消防庁,071,95,014,2,11,1,05,消防庁共通費,委員手当,832,832,0
総務省,消防庁,071,95,014,2,11,1,05,消防庁共通費,短時間勤務職員給与,11725,11559,166
総務省,消防庁,071,95,089,2,11,1,05,消防庁共通費,児童手当,14700,15060,-360
総務省,消防庁,071,95,014,2,12,9,06,消防庁共通費,諸謝金,19109,18882,227
総務省,消防庁,071,95,014,2,95,9,07,消防庁共通費,報償費,59100,59100,0
総務省,消防庁,071,95,014,2,95,9,07,消防庁共通費,褒賞品費,12772,13914,-1142
総務省,消防庁,071,95,014,2,95,9,07,消防庁共通費,退職消防団員褒賞品費,85804,89894,-4090
総務省,消防庁,071,95,014,2,12,2,08,消防庁共通費,職員旅費,13740,12268,1472
総務省,消防庁,071,95,014,2,12,2,08,消防庁共通費,委員等旅費,7751,7058,693
総務省,消防庁,071,95,014,2,12,3,09,消防庁共通費,庁費,123811,124513,-702
総務省,消防庁,071,95,014,2,12,3,09,消防庁共通費,校費,299207,300781,-1574
総務省,消防庁,071,95,014,2,12,3,09,消防庁共通費,通信専用料,63,63,0
総務省,消防庁,071,95,014,2,12,3,09,消防庁共通費,各所修繕,71985,74963,-2978
総務省,消防庁,071,95,199,2,13,3,09,消防庁共通費,自動車重量税,272,377,-105
総務省,消防庁,071,95,014,2,12,3,09,消防庁共通費,消防防災等業務庁費,0,26128,-26128
総務省,消防庁,073,95,014,1,20,2,08,消防庁施設費,施設施工旅費,0,190,-190
総務省,消防庁,073,95,014,1,20,3,09,消防庁施設費,施設施工庁費,0,756,-756
総務省,消防庁,073,95,014,1,20,4,15,消防庁施設費,施設整備費,19440,70200,-50760
総務省,消防庁,072,95,014,2,12,9,06,消防防災体制等整備費,諸謝金,13843,12348,1495
総務省,消防庁,072,13,014,2,20,9,06,消防防災体制等整備費,消防防災技術研究開発謝金,1498,1340,158
総務省,消防庁,072,95,014,2,95,9,07,消防防災体制等整備費,褒賞品費,10727,10674,53
総務省,消防庁,072,95,014,2,12,2,08,消防防災体制等整備費,職員旅費,39606,40295,-689
総務省,消防庁,072,13,014,2,20,2,08,消防防災体制等整備費,消防防災技術研究開発業務旅費,16544,18159,-1615
総務省,消防庁,072,95,014,2,12,2,08,消防防災体制等整備費,委員等旅費,30408,31161,-753
総務省,消防庁,072,13,014,2,20,2,08,消防防災体制等整備費,消防防災技術研究開発委員等旅費,1214,1210,4
総務省,消防庁,072,95,014,2,12,3,09,消防防災体制等整備費,校費,131918,85990,45928
総務省,消防庁,072,95,014,2,12,3,09,消防防災体制等整備費,消防防災等業務庁費,2199688,2516284,-316596
総務省,消防庁,072,13,014,2,20,3,09,消防防災体制等整備費,消防防災技術研究開発業務庁費,473858,450270,23588
総務省,消防庁,072,95,014,2,12,3,09,消防防災体制等整備費,情報処理業務庁費,732234,490783,241451
総務省,消防庁,072,95,014,2,12,3,09,消防防災体制等整備費,消防防災通信維持費,136121,150327,-14206
総務省,消防庁,072,95,014,2,12,3,09,消防防災体制等整備費,通信専用料,18369,17567,802
総務省,消防庁,072,95,014,2,12,3,09,消防防災体制等整備費,招へい外国人滞在費,185,0,185
総務省,消防庁,072,95,199,2,13,3,09,消防防災体制等整備費,自動車重量税,70,68,2
総務省,消防庁,072,95,014,2,12,3,09,消防防災体制等整備費,土地建物借料,0,2561,-2561
総務省,消防庁,072,13,014,2,12,5,14,消防防災体制等整備費,消防防災技術研究開発委託費,124668,124668,0
総務省,消防庁,072,95,014,2,82,5,16,消防防災体制等整備費,緊急消防援助隊設備整備費補助金,4895287,4895287,0
総務省,消防庁,072,95,014,1,82,5,16,消防防災体制等整備費,消防防災施設整備費補助金,1319503,1299503,20000
総務省,消防庁,072,95,014,2,81,5,16,消防防災体制等整備費,国民保護訓練費負担金,130833,92817,38016
総務省,消防庁,072,95,014,2,86,5,16,消防防災体制等整備費,緊急消防援助隊活動費負担金,10000,10000,0
法務省,法務本省,001,95,014,2,11,1,02,法務本省共通費,職員基本給,5439824,5267220,172604
法務省,法務本省,001,95,014,2,11,1,03,法務本省共通費,職員諸手当,2727240,2583123,144117
法務省,法務本省,001,95,014,2,11,1,04,法務本省共通費,超過勤務手当,813569,795855,17714
法務省,法務本省,001,95,014,2,11,1,05,法務本省共通費,委員手当,49866,48453,1413
法務省,法務本省,001,95,014,2,11,1,05,法務本省共通費,非常勤職員手当,19345,19329,16
法務省,法務本省,001,95,014,2,11,1,05,法務本省共通費,休職者給与,731328,694428,36900
法務省,法務本省,001,95,014,2,11,1,05,法務本省共通費,国際機関等派遣職員給与,148447,175093,-26646
法務省,法務本省,001,95,014,2,15,1,05,法務本省共通費,公務災害補償費,495792,491985,3807
法務省,法務本省,001,95,014,2,11,1,05,法務本省共通費,退職手当,33149302,33330939,-181637
法務省,法務本省,001,95,089,2,11,1,05,法務本省共通費,児童手当,70860,70665,195
法務省,法務本省,001,95,014,2,12,9,06,法務本省共通費,諸謝金,27253,26812,441
法務省,法務本省,001,95,014,2,95,9,07,法務本省共通費,報償費,1705,1705,0
法務省,法務本省,001,95,014,2,12,2,08,法務本省共通費,職員旅費,254150,229034,25116
法務省,法務本省,001,95,014,2,12,2,08,法務本省共通費,国際連合犯罪防止刑事司法会議開催準備職員旅費,19613,1376,18237
法務省,法務本省,001,95,014,2,12,2,08,法務本省共通費,外国留学旅費,47327,52508,-5181
法務省,法務本省,001,95,014,2,12,2,08,法務本省共通費,赴任旅費,11478,11478,0
法務省,法務本省,001,95,014,2,12,2,08,法務本省共通費,委員等旅費,20341,16280,4061
法務省,法務本省,001,95,014,2,12,2,08,法務本省共通費,外国人招へい旅費,2933,0,2933
法務省,法務本省,001,95,014,2,12,2,08,法務本省共通費,国際連合犯罪防止刑事司法会議開催準備外国人招へい旅費,7014,8352,-1338
法務省,法務本省,001,95,014,2,12,2,08,法務本省共通費,参考人等旅費,61,61,0
法務省,法務本省,001,95,014,2,12,3,09,法務本省共通費,庁費,1265862,1246459,19403
法務省,法務本省,001,95,014,2,12,3,09,法務本省共通費,情報処理業務庁費,312978,372765,-59787
法務省,法務本省,001,95,014,2,12,3,09,法務本省共通費,国会図書館支部庁費,3473,3473,0
法務省,法務本省,001,95,014,2,12,3,09,法務本省共通費,司法国際化業務庁費,81479,90525,-9046
法務省,法務本省,001,95,014,2,12,3,09,法務本省共通費,国際連合犯罪防止刑事司法会議開催準備庁費,40815,4602,36213
法務省,法務本省,001,95,014,2,12,3,09,法務本省共通費,庁舎等撤去費,124367,120876,3491
法務省,法務本省,001,95,014,2,12,3,09,法務本省共通費,招へい外国人滞在費,47,0,47
法務省,法務本省,001,95,014,2,12,3,09,法務本省共通費,国際連合犯罪防止刑事司法会議開催準備招へい外国人滞在費,283,1042,-759
法務省,法務本省,001,95,014,2,12,3,09,法務本省共通費,各所修繕,1414564,1651264,-236700
法務省,法務本省,001,95,199,2,13,3,09,法務本省共通費,自動車重量税,115,647,-532
法務省,法務本省,001,95,014,2,11,5,16,法務本省共通費,国家公務員共済組合負担金,65349236,64547957,801279
法務省,法務本省,001,95,014,2,11,5,16,法務本省共通費,基礎年金等国家公務員共済組合負担金,14815798,14594100,221698
法務省,法務本省,001,95,014,2,11,5,16,法務本省共通費,育児休業手当金国家公務員共済組合負担金,6723,18173,-11450
法務省,法務本省,001,95,029,2,13,5,16,法務本省共通費,国有資産所在市町村交付金,143898,143791,107
法務省,法務本省,001,95,014,2,72,5,16,法務本省共通費,国際私法会議等分担金,59440,57049,2391
法務省,法務本省,001,95,014,2,72,5,16,法務本省共通費,政府開発援助国際連合薬物犯罪事務所拠出金,82577,103617,-21040
法務省,法務本省,001,95,014,2,72,5,16,法務本省共通費,国際連合開発計画拠出金,2554,0,2554
法務省,法務本省,001,95,014,2,12,9,17,法務本省共通費,交際費,1989,1989,0
法務省,法務本省,001,95,014,2,95,9,18,法務本省共通費,賠償償還及払戻金,420000,420000,0
法務省,法務本省,002,95,014,2,12,9,06,基本法制整備費,諸謝金,3654,3226,428
法務省,法務本省,002,95,014,2,12,2,08,基本法制整備費,職員旅費,14147,13655,492
法務省,法務本省,002,95,014,2,12,2,08,基本法制整備費,委員等旅費,478,478,0
法務省,法務本省,002,95,014,2,12,3,09,基本法制整備費,庁費,115035,110379,4656
法務省,法務本省,003,95,014,2,11,1,05,司法制度改革推進費,委員手当,44838,42431,2407
法務省,法務本省,003,95,014,2,12,9,06,司法制度改革推進費,諸謝金,132685,128661,4024
法務省,法務本省,003,95,014,2,12,2,08,司法制度改革推進費,職員旅費,6403,5972,431
法務省,法務本省,003,95,014,2,12,2,08,司法制度改革推進費,委員等旅費,20523,18678,1845
法務省,法務本省,003,95,014,2,12,3,09,司法制度改革推進費,庁費,25966,24341,1625
法務省,法務本省,003,95,014,2,12,3,09,司法制度改革推進費,情報処理業務庁費,4767,7184,-2417
法務省,法務本省,003,95,014,2,12,3,09,司法制度改革推進費,司法試験業務庁費,380479,366783,13696
法務省,法務本省,003,95,014,2,12,5,14,司法制度改革推進費,国選弁護人確保業務等委託費,16490148,15478075,1012073
法務省,法務本省,004,95,014,2,40,5,16,日本司法支援センター運営費,日本司法支援センター運営費交付金,14567604,14806609,-239005
法務省,法務本省,015,95,014,2,12,9,06,再犯防止等企画調整推進費,諸謝金,1588,411,1177
法務省,法務本省,015,95,014,2,12,2,08,再犯防止等企画調整推進費,職員旅費,2243,1514,729
法務省,法務本省,015,95,014,2,12,3,09,再犯防止等企画調整推進費,庁費,17725,4407,13318
法務省,法務本省,015,95,014,2,12,5,14,再犯防止等企画調整推進費,再犯防止等推進調査地方公共団体委託費,140500,0,140500
法務省,法務本省,005,95,014,2,12,9,06,検察企画調整費,諸謝金,132,132,0
法務省,法務本省,005,95,014,2,95,9,06,検察企画調整費,証人等被害給付金,100,100,0
法務省,法務本省,005,95,014,2,12,2,08,検察企画調整費,職員旅費,5114,5114,0
法務省,法務本省,005,95,014,2,12,2,08,検察企画調整費,外国人招へい旅費,4371,4296,75
法務省,法務本省,005,95,014,2,12,3,09,検察企画調整費,庁費,31130,30952,178
法務省,法務本省,005,95,014,2,12,3,09,検察企画調整費,招へい外国人滞在費,356,356,0
法務省,法務本省,005,95,014,2,12,3,09,検察企画調整費,調査活動費,1518,1518,0
法務省,法務本省,006,95,014,2,11,1,05,矯正企画調整費,委員手当,72889,73774,-885
法務省,法務本省,006,95,014,2,12,9,06,矯正企画調整費,諸謝金,3878,2419,1459
法務省,法務本省,006,95,014,2,95,9,07,矯正企画調整費,褒賞品費,959,959,0
法務省,法務本省,006,95,014,2,12,2,08,矯正企画調整費,職員旅費,1556,1556,0
法務省,法務本省,006,95,014,2,12,2,08,矯正企画調整費,委員等旅費,3646,2306,1340
法務省,法務本省,006,95,014,2,12,3,09,矯正企画調整費,庁費,9105,8312,793
法務省,法務本省,006,95,014,2,12,3,09,矯正企画調整費,民間資金等活用事業調査費,51773,64292,-12519
法務省,法務本省,006,95,014,2,95,9,23,矯正企画調整費,貸費生貸与金,7200,7200,0
法務省,法務本省,007,95,014,2,12,9,06,更生保護企画調整推進費,諸謝金,1882,1383,499
法務省,法務本省,007,95,014,2,95,9,07,更生保護企画調整推進費,褒賞品費,4973,5081,-108
法務省,法務本省,007,95,014,2,12,2,08,更生保護企画調整推進費,職員旅費,3310,2816,494
法務省,法務本省,007,95,014,2,12,2,08,更生保護企画調整推進費,委員等旅費,952,339,613
法務省,法務本省,007,95,014,2,12,2,08,更生保護企画調整推進費,外国人招へい旅費,0,8114,-8114
法務省,法務本省,007,95,014,2,12,3,09,更生保護企画調整推進費,庁費,14977,18152,-3175
法務省,法務本省,007,95,014,2,12,3,09,更生保護企画調整推進費,招へい外国人滞在費,0,797,-797
法務省,法務本省,007,95,014,2,92,5,16,更生保護企画調整推進費,更生保護事業費補助金,421387,422123,-736
法務省,法務本省,008,95,014,2,12,2,08,債権管理回収業審査監督費,職員旅費,308,308,0
法務省,法務本省,008,95,014,2,12,2,08,債権管理回収業審査監督費,債権回収会社検査旅費,3284,3284,0
法務省,法務本省,008,95,014,2,12,3,09,債権管理回収業審査監督費,庁費,6213,6046,167
法務省,法務本省,009,95,014,2,12,5,14,人権擁護推進費,人権啓発活動等委託費,1194512,1258364,-63852
法務省,法務本省,009,95,014,2,71,5,16,人権擁護推進費,人権啓発活動等補助金,42004,42004,0
法務省,法務本省,010,95,191,2,12,9,06,訟務費,諸謝金,201233,201233,0
法務省,法務本省,010,95,191,2,12,2,08,訟務費,訟務旅費,215824,201715,14109
法務省,法務本省,010,95,191,2,12,2,08,訟務費,委員等旅費,5524,5524,0
法務省,法務本省,010,95,191,2,12,3,09,訟務費,訟務庁費,776940,781976,-5036
法務省,法務本省,010,95,191,2,12,3,09,訟務費,訴訟用印紙類購入費,67171,67171,0
法務省,法務本省,010,95,191,2,95,9,18,訟務費,賠償償還及払戻金,33500,33500,0
法務省,法務本省,010,95,191,2,95,9,19,訟務費,保証金,600000,600000,0
法務省,法務本省,011,95,014,2,11,1,05,出入国管理企画調整推進費,委員手当,68684,78451,-9767
法務省,法務本省,011,95,014,2,12,9,06,出入国管理企画調整推進費,諸謝金,72482,78975,-6493
法務省,法務本省,011,95,014,2,12,2,08,出入国管理企画調整推進費,職員旅費,15918,13248,2670
法務省,法務本省,011,95,014,2,12,2,08,出入国管理企画調整推進費,委員等旅費,8475,11755,-3280
法務省,法務本省,011,95,014,2,12,2,08,出入国管理企画調整推進費,外国人招へい旅費,564,1679,-1115
法務省,法務本省,011,95,014,2,12,3,09,出入国管理企画調整推進費,情報処理業務庁費,35442,26092,9350
法務省,法務本省,011,95,014,2,12,3,09,出入国管理企画調整推進費,出入国管理業務庁費,210416,226204,-15788
法務省,法務本省,011,95,014,2,12,3,09,出入国管理企画調整推進費,招へい外国人滞在費,423,423,0
法務省,法務本省,011,95,014,2,12,3,09,出入国管理企画調整推進費,調査活動費,537,537,0
法務省,法務本省,011,95,014,2,12,5,14,出入国管理企画調整推進費,中長期在留者住居地届出等事務委託費,1077924,834971,242953
法務省,法務本省,011,95,014,2,30,5,16,出入国管理企画調整推進費,外国人技能実習機構交付金,39997,39995,2
法務省,法務本省,012,95,014,1,20,2,08,法務省施設費,施設施工旅費,29828,55246,-25418
法務省,法務本省,012,95,014,1,20,3,09,法務省施設費,施設施工庁費,31494,55505,-24011
法務省,法務本省,012,95,014,1,20,4,15,法務省施設費,施設整備費,22734507,21292262,1442245
法務省,法務本省,012,95,014,1,20,4,15,法務省施設費,不動産購入費,2249765,2249765,0
法務省,法務本省,013,95,014,2,12,3,09,法務行政情報化推進費,情報処理業務庁費,2040573,1579129,461444
法務省,法務総合研究所,021,95,014,2,11,1,02,法務総合研究所共通費,職員基本給,544199,565273,-21074
法務省,法務総合研究所,021,95,014,2,11,1,03,法務総合研究所共通費,職員諸手当,259555,265678,-6123
法務省,法務総合研究所,021,95,014,2,11,1,04,法務総合研究所共通費,超過勤務手当,11429,12752,-1323
法務省,法務総合研究所,021,95,089,2,11,1,05,法務総合研究所共通費,児童手当,6790,7825,-1035
法務省,法務総合研究所,021,95,014,2,12,9,06,法務総合研究所共通費,諸謝金,15709,15656,53
法務省,法務総合研究所,021,95,014,2,12,2,08,法務総合研究所共通費,職員旅費,287402,282389,5013
法務省,法務総合研究所,021,95,014,2,12,2,08,法務総合研究所共通費,赴任旅費,2941,5836,-2895
法務省,法務総合研究所,021,95,014,2,12,3,09,法務総合研究所共通費,庁費,566839,517550,49289
法務省,法務総合研究所,021,95,014,2,12,3,09,法務総合研究所共通費,研修所庁費,124403,664588,-540185
法務省,法務総合研究所,021,95,014,2,12,3,09,法務総合研究所共通費,情報処理業務庁費,11074,27559,-16485
法務省,法務総合研究所,021,95,014,2,12,3,09,法務総合研究所共通費,公共施設等維持管理運営費,81280,47414,33866
法務省,法務総合研究所,021,95,199,2,13,3,09,法務総合研究所共通費,自動車重量税,0,50,-50
法務省,法務総合研究所,021,95,014,2,12,9,17,法務総合研究所共通費,交際費,249,249,0
法務省,法務総合研究所,022,95,014,2,20,9,06,法務調査研究費,諸謝金,1558,1582,-24
法務省,法務総合研究所,022,95,014,2,20,2,08,法務調査研究費,職員旅費,3435,5076,-1641
法務省,法務総合研究所,022,95,014,2,20,2,08,法務調査研究費,委員等旅費,71,71,0
法務省,法務総合研究所,022,95,014,2,20,3,09,法務調査研究費,試験研究費,55698,29708,25990
法務省,法務総合研究所,023,95,014,2,12,9,06,国際協力推進費,政府開発援助諸謝金,54141,54909,-768
法務省,法務総合研究所,023,95,014,2,12,2,08,国際協力推進費,政府開発援助職員旅費,90266,56285,33981
法務省,法務総合研究所,023,95,014,2,12,2,08,国際協力推進費,政府開発援助研修生旅費,12163,12110,53
法務省,法務総合研究所,023,95,014,2,12,2,08,国際協力推進費,政府開発援助外国人招へい旅費,50256,52376,-2120
法務省,法務総合研究所,023,95,014,2,12,3,09,国際協力推進費,政府開発援助庁費,84121,70437,13684
法務省,法務総合研究所,023,95,014,2,12,3,09,国際協力推進費,政府開発援助情報処理業務庁費,866,940,-74
法務省,法務総合研究所,023,95,014,2,12,3,09,国際協力推進費,政府開発援助招へい外国人滞在費,10001,11241,-1240
法務省,検察庁,031,95,014,2,11,1,02,検察官署共通費,職員基本給,62646262,62182707,463555
法務省,検察庁,031,95,014,2,11,1,03,検察官署共通費,職員諸手当,30299023,29541386,757637
法務省,検察庁,031,95,014,2,11,1,04,検察官署共通費,超過勤務手当,2183827,2160439,23388
法務省,検察庁,031,95,014,2,11,1,05,検察官署共通費,短時間勤務職員給与,1119160,867531,251629
法務省,検察庁,031,95,089,2,11,1,05,検察官署共通費,児童手当,705320,699775,5545
法務省,検察庁,031,95,014,2,12,2,08,検察官署共通費,職員旅費,4871,4856,15
法務省,検察庁,031,95,014,2,12,2,08,検察官署共通費,赴任旅費,362374,362374,0
法務省,検察庁,031,95,014,2,12,3,09,検察官署共通費,庁費,4956235,4981842,-25607
法務省,検察庁,031,95,014,2,12,3,09,検察官署共通費,情報処理業務庁費,60539,52167,8372
法務省,検察庁,031,95,014,2,12,3,09,検察官署共通費,庁舎等撤去費,11340,60564,-49224
法務省,検察庁,031,95,014,2,12,3,09,検察官署共通費,土地建物借料,18739,19058,-319
法務省,検察庁,031,95,014,2,12,3,09,検察官署共通費,公共施設等維持管理運営費,55815,55700,115
法務省,検察庁,031,95,199,2,13,3,09,検察官署共通費,自動車重量税,3484,6382,-2898
法務省,検察庁,031,95,029,2,13,5,16,検察官署共通費,国有資産所在市町村交付金,19239,19906,-667
法務省,検察庁,031,95,014,2,12,9,17,検察官署共通費,交際費,3477,3477,0
法務省,検察庁,032,95,014,2,12,9,06,検察費,諸謝金,842160,815987,26173
法務省,検察庁,032,95,014,2,12,2,08,検察費,検察旅費,598194,599205,-1011
法務省,検察庁,032,95,014,2,12,2,08,検察費,選挙取締旅費,55,0,55
法務省,検察庁,032,95,014,2,12,2,08,検察費,参考人等旅費,268689,268925,-236
法務省,検察庁,032,95,014,2,12,3,09,検察費,検察業務庁費,3367944,3230884,137060
法務省,検察庁,032,95,014,2,12,3,09,検察費,選挙取締庁費,74,0,74
法務省,検察庁,032,95,014,2,95,9,19,検察費,予納金,200,200,0
法務省,検察庁,032,95,014,2,95,9,20,検察費,刑事補償金,1682,1682,0
法務省,検察庁,033,95,014,2,12,9,06,検察運営費,諸謝金,12464,12464,0
法務省,検察庁,033,95,014,2,95,9,07,検察運営費,報償費,5100,5100,0
法務省,検察庁,033,95,014,2,12,2,08,検察運営費,職員旅費,118175,114366,3809
法務省,検察庁,033,95,014,2,12,2,08,検察運営費,委員等旅費,1393,1311,82
法務省,検察庁,033,95,014,2,12,2,08,検察運営費,司法警察職員修習旅費,6301,6315,-14
法務省,検察庁,033,95,014,2,12,2,08,検察運営費,司法修習生旅費,4806,4606,200
法務省,検察庁,033,95,014,2,12,3,09,検察運営費,情報処理業務庁費,1409997,1934785,-524788
法務省,検察庁,033,95,014,2,12,3,09,検察運営費,検察業務庁費,1502157,1212680,289477
法務省,検察庁,033,95,014,2,12,3,09,検察運営費,調査活動費,39636,39636,0
法務省,矯正官署,041,95,014,2,11,1,02,矯正官署共通費,職員基本給,97932615,96445922,1486693
法務省,矯正官署,041,95,014,2,11,1,03,矯正官署共通費,職員諸手当,45483208,43956487,1526721
法務省,矯正官署,041,95,014,2,11,1,04,矯正官署共通費,超過勤務手当,18543459,18408828,134631
法務省,矯正官署,041,95,014,2,11,1,05,矯正官署共通費,非常勤職員手当,1070537,1060104,10433
法務省,矯正官署,041,95,014,2,11,1,05,矯正官署共通費,短時間勤務職員給与,427607,246046,181561
法務省,矯正官署,041,95,089,2,11,1,05,矯正官署共通費,児童手当,1987850,1888485,99365
法務省,矯正官署,041,95,014,2,12,9,06,矯正官署共通費,諸謝金,21386,21289,97
法務省,矯正官署,041,95,014,2,95,9,07,矯正官署共通費,褒賞品費,1854,1854,0
法務省,矯正官署,041,95,014,2,12,2,08,矯正官署共通費,職員旅費,272512,273204,-692
法務省,矯正官署,041,95,014,2,12,2,08,矯正官署共通費,赴任旅費,282109,282109,0
法務省,矯正官署,041,95,014,2,12,3,09,矯正官署共通費,庁費,2286415,2291287,-4872
法務省,矯正官署,041,95,014,2,12,3,09,矯正官署共通費,情報処理業務庁費,32523,83638,-51115
法務省,矯正官署,041,95,014,2,12,3,09,矯正官署共通費,庁舎等撤去費,312718,0,312718
法務省,矯正官署,041,95,014,2,12,3,09,矯正官署共通費,土地建物借料,103933,103933,0
法務省,矯正官署,041,95,199,2,13,3,09,矯正官署共通費,自動車重量税,17425,19362,-1937
法務省,矯正官署,041,95,029,2,13,5,16,矯正官署共通費,国有資産所在市町村交付金,27431,28263,-832
法務省,矯正官署,041,95,014,2,12,9,17,矯正官署共通費,交際費,165,165,0
法務省,矯正官署,042,95,014,2,12,9,06,矯正管理業務費,諸謝金,22351,21245,1106
法務省,矯正官署,042,95,014,2,12,2,08,矯正管理業務費,職員旅費,143430,140318,3112
法務省,矯正官署,042,95,014,2,12,2,08,矯正管理業務費,赴任旅費,137215,156839,-19624
法務省,矯正官署,042,95,014,2,12,2,08,矯正管理業務費,委員等旅費,34167,36649,-2482
法務省,矯正官署,042,95,014,2,12,3,09,矯正管理業務費,矯正管理業務庁費,5199362,5114400,84962
法務省,矯正官署,042,95,014,2,12,3,09,矯正管理業務費,看守等被服費,753046,743372,9674
法務省,矯正官署,042,95,014,2,12,3,09,矯正管理業務費,調査活動費,412,412,0
法務省,矯正官署,043,95,014,2,12,9,06,矯正収容費,諸謝金,932555,911576,20979
法務省,矯正官署,043,95,014,2,12,9,06,矯正収容費,被収容者作業報奨金,1846442,1861396,-14954
法務省,矯正官署,043,95,014,2,12,9,06,矯正収容費,職業能力習得報奨金,8738,9869,-1131
法務省,矯正官署,043,95,014,2,12,9,06,矯正収容費,職業補導賞与金,45,45,0
法務省,矯正官署,043,95,014,2,71,9,06,矯正収容費,被収容者作業死傷手当,11015,10987,28
法務省,矯正官署,043,95,014,2,71,9,06,矯正収容費,矯正教育死傷手当,980,978,2
法務省,矯正官署,043,95,014,2,71,9,06,矯正収容費,職業補導死傷手当,49,49,0
法務省,矯正官署,043,95,014,2,12,2,08,矯正収容費,収容業務旅費,444853,464939,-20086
法務省,矯正官署,043,95,014,2,12,2,08,矯正収容費,作業業務旅費,115933,117729,-1796
法務省,矯正官署,043,95,014,2,12,2,08,矯正収容費,護送旅費,451657,499242,-47585
法務省,矯正官署,043,95,014,2,12,2,08,矯正収容費,被収容者旅費,119101,129082,-9981
法務省,矯正官署,043,95,014,2,12,2,08,矯正収容費,帰住旅費,25026,25929,-903
法務省,矯正官署,043,95,014,2,12,3,09,矯正収容費,収容諸費,21605738,22240800,-635062
法務省,矯正官署,043,95,014,2,12,3,09,矯正収容費,作業諸費,2813146,2810699,2447
法務省,矯正官署,043,95,014,2,12,3,09,矯正収容費,被収容者被服費,481945,535324,-53379
法務省,矯正官署,043,95,014,2,12,3,09,矯正収容費,作業場等借料,10113,10113,0
法務省,矯正官署,043,95,014,2,12,3,09,矯正収容費,被収容者食糧費,9836792,10342346,-505554
法務省,矯正官署,043,95,014,2,12,3,10,矯正収容費,原材料費,196000,203454,-7454
法務省,矯正官署,043,95,014,2,95,9,18,矯正収容費,賠償償還及払戻金,100,100,0
法務省,矯正官署,043,95,014,2,12,9,18,矯正収容費,都道府県警察実費弁償金,5120480,5306247,-185767
法務省,矯正官署,044,95,014,2,12,2,08,矯正施設民間開放推進費,職員旅費,324,324,0
法務省,矯正官署,044,95,014,2,12,3,09,矯正施設民間開放推進費,矯正管理業務庁費,2387215,2854257,-467042
法務省,矯正官署,044,95,014,2,12,3,09,矯正施設民間開放推進費,公共施設等維持管理運営費,15590336,13768588,1821748
法務省,更生保護官署,051,95,014,2,11,1,02,更生保護官署共通費,職員基本給,8241343,8080892,160451
法務省,更生保護官署,051,95,014,2,11,1,03,更生保護官署共通費,職員諸手当,4224814,4077487,147327
法務省,更生保護官署,051,95,014,2,11,1,04,更生保護官署共通費,超過勤務手当,305953,305450,503
